,clip_name,threshold,nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
207,14_24,50,0.576792479,0.358058125,0.057894878,0.57221812,0.348375082,0.043408561,0.569765031,0.348297745,0.043403309,0.567479432,0.348559588,0.043404408,0.578929484,0.348698616,0.032713961,0.580769002,0.348674655,0.032699719,0.582655549,0.348712534,0.032650705,0.565502167,0.355818272,0.000551009,0.585399508,0.354025841,-0.047680985,0.574224055,0.3678734,0.048264168,0.580210924,0.367713064,0.034205578,0.549500585,0.420514375,0.043778718,0.604018152,0.4074893,-0.097156756,0.559221327,0.492954284,0.136842221,0.640197396,0.437193364,-0.046770513,0.576338351,0.534175992,0.198025048,0.623019338,0.367658585,0.066230401,0.577955902,0.545031309,0.210995823,0.620475888,0.344651908,0.064245321,0.582631469,0.542187393,0.198138982,0.613171399,0.347401232,0.059366602,0.583408237,0.537881911,0.194516689,0.61239171,0.357171327,0.066763394,0.562171817,0.59186393,0.055908982,0.595603049,0.590516686,-0.056176864,0.559924662,0.67069447,0.200484976,0.643635929,0.67326349,0.017324319,0.548241794,0.779969335,0.313660026,0.670128226,0.792025566,0.071396783,0.547155023,0.804578841,0.326397836,0.664985359,0.816810429,0.077534802,0.55390209,0.77406925,0.329108983,0.698584139,0.807744026,0.056222793
208,14_24,60,0.569045126,0.339268357,-0.006171392,0.567267776,0.325192004,0.000894921,0.566639841,0.32474193,0.000857205,0.565987587,0.324258119,0.000836379,0.566338599,0.325421631,-0.023193162,0.565205395,0.325273424,-0.02322199,0.56404531,0.325069129,-0.02324931,0.555642366,0.329472154,0.034281146,0.554760337,0.329683959,-0.068388268,0.564840317,0.349909544,0.011005002,0.563943148,0.350524336,-0.020547448,0.537093699,0.387166202,0.114423841,0.54695648,0.380927742,-0.122786179,0.565995753,0.407070816,0.212264359,0.587414324,0.3880018,-0.109730631,0.568170011,0.3548325,0.239716798,0.586685956,0.321441591,0.013246024,0.568336844,0.355068475,0.245961413,0.586993515,0.304956883,0.012339848,0.566868722,0.331135005,0.241385803,0.581248641,0.308033228,0.00492534,0.566955686,0.327690065,0.236220285,0.579975367,0.314253062,0.01396028,0.530204475,0.558132827,0.075380467,0.519602597,0.558995545,-0.075413086,0.561920822,0.656934559,0.067720503,0.533971906,0.670104921,-0.102004424,0.540981352,0.765655518,0.112132058,0.477217525,0.776398003,-0.08782766,0.531853735,0.784472466,0.114283949,0.4612149,0.78321892,-0.088694654,0.567048252,0.79476881,0.091465667,0.48633489,0.828815401,-0.132484525
209,14_24,70,0.525831521,0.376671106,-0.100589983,0.52444452,0.363798589,-0.087708026,0.524302006,0.363375664,-0.087727785,0.524048328,0.362943888,-0.087746285,0.522434115,0.363679111,-0.106417909,0.520695984,0.363057494,-0.106423415,0.518688142,0.362380922,-0.106450789,0.515130222,0.365596414,-0.020634094,0.507071912,0.36552313,-0.104771033,0.523410439,0.388396412,-0.073963553,0.520567,0.387806296,-0.098230556,0.524892569,0.427867293,0.032200374,0.47650826,0.422868818,-0.145071849,0.5575279,0.459783673,-0.03129046,0.477487355,0.482121795,-0.223344639,0.573643982,0.421645343,-0.16776894,0.525130391,0.460145295,-0.253660023,0.574890375,0.405319571,-0.194858283,0.536060095,0.45057565,-0.275894016,0.57244736,0.399979651,-0.188951194,0.537036955,0.443788469,-0.268457741,0.57129252,0.407917291,-0.170929939,0.534413159,0.444914669,-0.250035197,0.511652291,0.584020138,0.051130973,0.478666246,0.584718704,-0.05109226,0.554809749,0.661123276,-0.003094256,0.473582774,0.697799921,-0.109530129,0.535492361,0.758270144,0.13134104,0.443414241,0.791341662,-0.044658799,0.525223911,0.778760552,0.142477244,0.434702367,0.803171456,-0.042533066,0.563028634,0.785981715,0.097581603,0.455266267,0.83131367,-0.124673702
210,14_24,80,0.490660101,0.366023928,-0.198330492,0.485506088,0.35765478,-0.186476052,0.485139251,0.357216328,-0.186421439,0.484714836,0.356530607,-0.186403602,0.483973712,0.359790534,-0.207955703,0.482555985,0.360904992,-0.207999721,0.481062979,0.361891329,-0.208087161,0.478327721,0.36326921,-0.111294158,0.472982407,0.371574104,-0.209900826,0.490971535,0.376351297,-0.168163091,0.489030778,0.378906727,-0.196663782,0.486143798,0.391315341,-0.027286407,0.453313619,0.463237286,-0.205777943,0.500741243,0.327640355,0.121601157,0.433409601,0.547567189,-0.234268412,0.498420984,0.328961551,0.253918618,0.454772353,0.609196603,-0.235287607,0.498026043,0.323192567,0.274796695,0.455201268,0.63256532,-0.24773787,0.497361124,0.32774502,0.268472314,0.459944993,0.62995553,-0.257323265,0.496832222,0.332448065,0.252252221,0.460595429,0.620812774,-0.237556487,0.517750859,0.567345202,0.039537549,0.485292077,0.587197721,-0.03962604,0.562625468,0.660701752,0.130881369,0.480373949,0.692665637,0.026886085,0.547487676,0.742183626,0.326933652,0.444691002,0.790299535,0.187554047,0.537219346,0.7524997,0.344017833,0.437218487,0.802835763,0.202521354,0.563746154,0.78649348,0.294642121,0.453925759,0.828699887,0.137625545
211,14_24,90,0.473628342,0.37186712,-0.241961822,0.468725264,0.361614674,-0.222890571,0.46883136,0.360503465,-0.222850651,0.468882889,0.359395593,-0.222850516,0.465901077,0.365721494,-0.242002636,0.46386677,0.367771238,-0.242038801,0.461782932,0.369864106,-0.24208127,0.463424265,0.366748333,-0.116360836,0.454815745,0.380368859,-0.204458535,0.47637251,0.382537067,-0.201106682,0.472462296,0.387239486,-0.226638466,0.477990419,0.394324005,-0.014361029,0.442313701,0.473088324,-0.177085623,0.49738723,0.348345459,0.131719857,0.428414881,0.560676515,-0.202714503,0.506461918,0.309945703,0.181170985,0.440095574,0.629946411,-0.249705613,0.508220851,0.294837087,0.191625878,0.43855226,0.655930877,-0.266589731,0.50635916,0.294842571,0.170623764,0.44197008,0.654915035,-0.285116285,0.505458176,0.30145207,0.172817752,0.44415766,0.647985756,-0.256424248,0.515573978,0.564997375,0.038244866,0.486807972,0.58734411,-0.038482346,0.559064984,0.656178832,-0.032958601,0.477660924,0.694796264,-0.051852386,0.544279933,0.746060729,0.143511131,0.444116771,0.790355206,0.127192229,0.534772277,0.758464396,0.160528913,0.436329722,0.801130652,0.141522944,0.564238727,0.786035061,0.100661568,0.452944607,0.830920398,0.073596224
212,14_24,100,0.492058396,0.321731806,-0.140350133,0.488660634,0.310250342,-0.123987243,0.488718539,0.310056716,-0.124011569,0.488666177,0.309966922,-0.124000832,0.485574454,0.311962456,-0.141180694,0.483139992,0.313008875,-0.141179085,0.480235279,0.314211249,-0.141191736,0.481835663,0.31751582,-0.036056019,0.469632089,0.322641611,-0.115243338,0.492094129,0.334026605,-0.106753707,0.48837778,0.336374015,-0.12945959,0.498263687,0.365195781,0.032401554,0.447392166,0.399395317,-0.112020418,0.534993768,0.374683022,0.003973442,0.442529112,0.489606678,-0.163829103,0.561985195,0.374465138,-0.155353591,0.480858535,0.518599451,-0.234674856,0.572137177,0.374543697,-0.187273517,0.491989702,0.53274411,-0.26044479,0.569793105,0.374952585,-0.202480048,0.497033,0.52135998,-0.269192874,0.565977931,0.37675336,-0.167514905,0.494622231,0.515910685,-0.237128273,0.50500375,0.548494935,0.044118464,0.473562807,0.560683548,-0.044170506,0.529286683,0.647728026,0.091238171,0.463199615,0.677005053,-0.039905351,0.525549948,0.758830845,0.197159663,0.441435784,0.787904322,0.039521053,0.519515276,0.782195151,0.208000138,0.437627673,0.803505361,0.044643331,0.556359351,0.779101789,0.158169582,0.448871076,0.825228572,-0.030890372
213,14_24,110,0.527123392,0.304496437,-0.093447044,0.523875117,0.29269433,-0.08122398,0.523681402,0.292653948,-0.081239916,0.523389757,0.292645723,-0.081210785,0.521567166,0.292312354,-0.100207962,0.519576728,0.291982353,-0.100214116,0.517368555,0.291791379,-0.100245327,0.515347779,0.297895104,-0.010133843,0.507008851,0.297995746,-0.095203795,0.524633408,0.31899339,-0.065284751,0.522018015,0.318997145,-0.089832373,0.525684059,0.372496575,0.060519442,0.481505722,0.366371483,-0.115477324,0.537199259,0.43700552,0.022890175,0.478600949,0.450259894,-0.165499926,0.560448945,0.442049742,-0.134594962,0.520810306,0.425880641,-0.181565717,0.566285253,0.440892398,-0.163152888,0.530951798,0.422719419,-0.205044493,0.566396415,0.434619665,-0.173293188,0.530707836,0.410575569,-0.210925996,0.563332438,0.434332758,-0.144651309,0.528227925,0.411146373,-0.184225008,0.51536566,0.544856489,0.050738823,0.485352665,0.543536365,-0.050754897,0.528837621,0.644336939,0.109517954,0.471639931,0.656571865,-0.079335019,0.526856184,0.762685478,0.205520466,0.450355202,0.782613635,-0.039412897,0.518313348,0.784831643,0.210977226,0.445385516,0.798703492,-0.040189281,0.55789119,0.783243954,0.157141998,0.465853631,0.828744471,-0.123413749
214,14_24,120,0.508432984,0.303310782,-0.141391411,0.505583644,0.292765111,-0.128816098,0.505581856,0.292693049,-0.128819034,0.505485892,0.292627275,-0.12877588,0.502772868,0.29267031,-0.145479679,0.500601888,0.292495131,-0.145490631,0.49792406,0.292394668,-0.145509407,0.498950034,0.298764825,-0.049800098,0.486154884,0.29922083,-0.125575736,0.507310629,0.317564756,-0.110263474,0.50354588,0.318110824,-0.132147312,0.512207985,0.376761317,0.025379419,0.46300441,0.372029215,-0.120882966,0.529434443,0.456005603,-0.011772244,0.463429451,0.454681456,-0.181025639,0.544525683,0.432504475,-0.178108886,0.498832196,0.407437682,-0.243838444,0.551093161,0.418655545,-0.207576603,0.506492496,0.397793472,-0.266062528,0.550517976,0.408801764,-0.213116065,0.507846236,0.385108739,-0.265922904,0.548114598,0.41153273,-0.18558526,0.506256998,0.389066696,-0.242908508,0.510691643,0.552168787,0.046709616,0.478827298,0.553532422,-0.046710432,0.517198622,0.661065698,0.147432014,0.468369782,0.669049799,-0.081535988,0.525563657,0.763773501,0.280878425,0.454677522,0.788128376,-0.053642463,0.518054187,0.784887135,0.289726526,0.449814588,0.804133415,-0.055465456,0.556426048,0.787021816,0.231720611,0.468937039,0.833812296,-0.146758765
215,14_25,10,0.500522971,0.320890218,-0.135703862,0.499451607,0.310144395,-0.118275709,0.50003922,0.310167402,-0.118296891,0.500548422,0.310349286,-0.118284024,0.495381206,0.311107457,-0.134604663,0.493109584,0.311661035,-0.134611323,0.490577072,0.312287509,-0.134646982,0.495990396,0.315893084,-0.024541317,0.481308758,0.319913924,-0.097741857,0.500947535,0.336429089,-0.099951617,0.496135324,0.337281346,-0.121419355,0.509878278,0.383079261,0.049885426,0.459581792,0.380630821,-0.113273069,0.530154467,0.458666712,0.007099747,0.470941752,0.443363011,-0.230259642,0.549180984,0.427519679,-0.130058795,0.491698056,0.368690193,-0.316758513,0.556226909,0.414627343,-0.155239761,0.496256441,0.352546334,-0.344041169,0.554455161,0.404993057,-0.160698354,0.493598908,0.341853201,-0.343656391,0.551422238,0.408045858,-0.137154594,0.492093176,0.347018987,-0.317502528,0.509205461,0.566855192,0.048425481,0.477545172,0.567150593,-0.048446834,0.519457102,0.669530749,0.128598705,0.464344054,0.68082428,-0.076990381,0.524230301,0.774851859,0.243866995,0.444352239,0.800042808,-0.036830608,0.518860579,0.797122836,0.251371324,0.440783352,0.815708637,-0.036883637,0.555150807,0.792107165,0.200728118,0.452644736,0.840877593,-0.121660151
216,14_25,20,0.536220133,0.360332727,-0.037302367,0.5327214,0.346820056,-0.030110626,0.531569779,0.346232563,-0.03016448,0.530271888,0.345527768,-0.030180149,0.533329844,0.346548021,-0.054829314,0.532727778,0.345869631,-0.054861329,0.531996429,0.345069081,-0.054894991,0.521354198,0.346472532,0.010533092,0.524349511,0.34650746,-0.103281885,0.531928599,0.369078666,-0.019520106,0.53245908,0.368193775,-0.051923014,0.503519237,0.406088144,0.083470911,0.513962865,0.406308413,-0.153435737,0.520035326,0.4802652,0.133757502,0.538438857,0.477708817,-0.146765679,0.549804091,0.460708231,0.089691877,0.565205932,0.427166671,-0.06175347,0.561966181,0.483105928,0.084043853,0.572707117,0.418961942,-0.072185487,0.563860774,0.475041658,0.067374066,0.571032166,0.40378359,-0.07340385,0.56034559,0.473696768,0.07929913,0.56836772,0.412050247,-0.05970788,0.507588685,0.581886053,0.072099224,0.508009195,0.584024429,-0.072121657,0.545202076,0.662947893,0.132577106,0.497731864,0.695574164,-0.048241369,0.52642715,0.779866397,0.229539216,0.446406543,0.796122849,0.018922865,0.51917398,0.803290606,0.236299321,0.438081443,0.799709797,0.019297056,0.5518139,0.794636011,0.211567685,0.455712944,0.84322691,-0.035227027
217,14_25,30,0.542914331,0.341391712,0.100700669,0.538655996,0.332958907,0.08815033,0.536318839,0.332967699,0.088163093,0.533937812,0.333288997,0.088152513,0.5449211,0.332124949,0.078173853,0.546890914,0.331393003,0.078179188,0.549116313,0.330872178,0.078139864,0.531618953,0.33847186,0.055147406,0.550582886,0.335375845,0.005134462,0.540245712,0.348957062,0.091818765,0.546206772,0.348472744,0.078656882,0.517532706,0.398309022,0.093128935,0.567890227,0.376082391,-0.053672694,0.537001908,0.429419219,0.205165908,0.605897248,0.392968029,-0.001470886,0.554140627,0.382437229,0.300895125,0.590215087,0.33729893,0.120210685,0.556221962,0.37299183,0.321960092,0.587233603,0.318338454,0.13018702,0.557632565,0.367421865,0.317949742,0.581952989,0.320314676,0.124595784,0.553230643,0.364772052,0.301996857,0.582055867,0.327727467,0.122554898,0.533154666,0.564582348,0.056503627,0.560135901,0.563578069,-0.056710009,0.543254137,0.667126715,0.102943778,0.598697066,0.664468527,-0.055073842,0.528639972,0.784763336,0.122807071,0.605710149,0.796441853,-0.104217514,0.522130132,0.806527734,0.125025108,0.598439395,0.823585331,-0.107850283,0.551422775,0.794087887,0.127839163,0.639591634,0.820616126,-0.120538548
218,14_25,40,0.566381633,0.396495104,0.199571982,0.563535929,0.388298839,0.178978279,0.561792731,0.388909072,0.17899473,0.559986055,0.389524519,0.179022208,0.568691313,0.386417985,0.177192718,0.570517004,0.38568911,0.177233905,0.572569907,0.384959638,0.177149519,0.558266342,0.395748973,0.104612827,0.577376366,0.390450686,0.095909327,0.564776838,0.404777944,0.178356037,0.570132494,0.403445065,0.175691202,0.542055964,0.456283987,0.092788465,0.602109075,0.437381685,0.043298475,0.534529328,0.533106387,0.198211268,0.625047445,0.513384879,0.123151526,0.553060174,0.510575116,0.35466373,0.607125521,0.472207606,0.292468399,0.558352232,0.501856863,0.386225611,0.602918386,0.462444246,0.321413785,0.562128425,0.49805367,0.388671458,0.59945792,0.45968765,0.326354682,0.562579572,0.499547958,0.361431003,0.599848449,0.462742895,0.30004251,0.561245918,0.625855327,0.032247271,0.596817136,0.619687915,-0.03266979,0.546385109,0.685494661,0.196342126,0.645893395,0.686301053,0.093016595,0.533279836,0.79617238,0.179619297,0.647171915,0.80779171,0.054029964,0.533293545,0.814084649,0.1818299,0.63803947,0.831961215,0.053947754,0.53513056,0.785389602,0.216568276,0.675286472,0.821951687,0.082072996
219,14_25,50,0.56832695,0.344752192,0.025873262,0.564486563,0.332607567,0.027096804,0.563001335,0.332153738,0.027073734,0.561424494,0.331735134,0.027043857,0.566545188,0.333084047,0.004715308,0.566387117,0.332967758,0.004702629,0.565479457,0.332877219,0.004662904,0.552580714,0.336943805,0.042020891,0.55780375,0.336767375,-0.058050271,0.565267682,0.3557069,0.035134859,0.566761911,0.355979919,0.006073223,0.523599267,0.394704461,0.107786745,0.559378088,0.38839367,-0.114180878,0.55694443,0.437997729,0.226135626,0.605561316,0.39263019,-0.090651169,0.561135828,0.42917031,0.30526638,0.600791156,0.321618527,0.02755869,0.561737835,0.427304238,0.324929118,0.601079643,0.303106904,0.026359238,0.561112225,0.421700448,0.315821141,0.595211446,0.304250419,0.023351859,0.564837098,0.420616448,0.302740604,0.593592286,0.311323524,0.02997764,0.518796146,0.562855005,0.071693607,0.536832392,0.564877033,-0.071804494,0.542604625,0.671894968,0.122502245,0.557176232,0.678470612,-0.050510064,0.531871736,0.783663213,0.18756403,0.52416718,0.803342104,-0.018971944,0.521278739,0.80172056,0.193128049,0.512289405,0.81736958,-0.015491321,0.556539178,0.808042824,0.182956502,0.546559989,0.838828444,-0.059363127
220,14_25,60,0.547754169,0.387685567,-0.051531278,0.545194924,0.374678224,-0.043556631,0.544789195,0.374135226,-0.043620016,0.54440105,0.373552084,-0.043631531,0.544197679,0.374616712,-0.066761702,0.543066919,0.37409392,-0.066830777,0.541760862,0.373455733,-0.066864848,0.534807026,0.375279725,-0.001833979,0.531999528,0.37612915,-0.105258413,0.544145405,0.398254663,-0.033555318,0.542267978,0.398799688,-0.063534968,0.515927017,0.429759175,0.067697637,0.517290652,0.441138417,-0.150131613,0.507896781,0.507936895,0.109958395,0.543093324,0.505845189,-0.131388858,0.49609682,0.562270403,0.084613174,0.560967982,0.431537837,-0.020339666,0.49461171,0.578017294,0.08080887,0.567257047,0.409170002,-0.027167469,0.4937509,0.572891772,0.068890862,0.562657297,0.405330926,-0.034341384,0.493834198,0.566563249,0.076958805,0.559140623,0.412679553,-0.020587981,0.489341676,0.593020201,0.067545176,0.476292014,0.593051016,-0.067490786,0.534481883,0.669501245,0.043762013,0.469737589,0.707163095,-0.057573929,0.527694821,0.782196701,0.085502438,0.42968905,0.805426538,-0.00160859,0.514829397,0.809722662,0.086962096,0.418839842,0.820209563,-4.05E-05,0.553779483,0.800481975,0.058434535,0.440961748,0.847913206,-0.053972598
221,14_25,70,0.502948344,0.378015578,-0.115406312,0.499716699,0.365823507,-0.102472149,0.49925518,0.365315914,-0.102436304,0.498683006,0.364790291,-0.102440484,0.498278528,0.366778076,-0.125700265,0.496780843,0.366860628,-0.125711277,0.495196044,0.366786987,-0.125792399,0.489326179,0.369352698,-0.036530927,0.485199958,0.370965421,-0.14320977,0.500928342,0.389944136,-0.088967234,0.498832852,0.390087634,-0.119989544,0.491195202,0.415257335,0.045932751,0.454784721,0.443444341,-0.166543901,0.515379488,0.380091548,0.193823293,0.440716237,0.530584753,-0.209380969,0.53235513,0.360548317,0.291661531,0.475410849,0.587776721,-0.21878548,0.535807252,0.351542205,0.310876697,0.480417639,0.612307012,-0.231911838,0.534332395,0.350903779,0.302114934,0.487639308,0.609169364,-0.23463279,0.532577574,0.35507679,0.289009988,0.48734796,0.599921823,-0.217298821,0.498629719,0.584062994,0.05923805,0.468761563,0.592886806,-0.059353363,0.540787935,0.670123935,0.089275807,0.469983608,0.711063445,-0.038870189,0.529445231,0.773612559,0.210306481,0.431811154,0.805298507,0.058741417,0.51916045,0.792201281,0.220081091,0.423377335,0.813469648,0.066624872,0.558832943,0.796790719,0.188993588,0.441447169,0.851954997,0.007906814
222,14_25,80,0.481061995,0.420157969,-0.139531121,0.476889282,0.408240825,-0.133648232,0.476933926,0.407685518,-0.133595839,0.476882339,0.407071114,-0.133605421,0.473920792,0.409733057,-0.147620946,0.471840322,0.410526961,-0.147679582,0.469687194,0.411427289,-0.147745565,0.470003277,0.410924882,-0.078333721,0.461892635,0.418057799,-0.152135164,0.481318206,0.429000676,-0.117054075,0.477931678,0.431961656,-0.134070143,0.478354186,0.437948257,-0.008154497,0.445369303,0.497600645,-0.154338166,0.495575517,0.356336355,0.115409568,0.439342678,0.574076772,-0.178665981,0.486093134,0.371127099,0.24557066,0.470261902,0.582265258,-0.218251675,0.478420258,0.361421853,0.265313029,0.480296493,0.590016007,-0.231810644,0.479369789,0.376985341,0.265203744,0.480805308,0.580027759,-0.228547588,0.479784161,0.381500036,0.24601382,0.476589531,0.574831247,-0.215166718,0.513382137,0.602761686,0.034541123,0.483294427,0.621115983,-0.034639087,0.559618175,0.68395251,0.042646077,0.47852844,0.725654423,0.006051706,0.537444711,0.767138958,0.174873292,0.433827072,0.804618657,0.137476116,0.528248727,0.781778038,0.184404269,0.426646888,0.810295165,0.150180653,0.561483145,0.797151923,0.134580433,0.440925062,0.848658562,0.100191966
223,14_25,90,0.465018719,0.350565642,-0.209914953,0.460787386,0.338880658,-0.19362314,0.461210638,0.338287562,-0.193626493,0.461612612,0.337820947,-0.193608329,0.457374275,0.341590434,-0.20890978,0.455019861,0.343120068,-0.208924145,0.452623069,0.344961315,-0.208934978,0.456237495,0.346103132,-0.101076931,0.444306195,0.355674088,-0.166982308,0.466711104,0.363521039,-0.17384477,0.46287334,0.366831601,-0.194079578,0.477479666,0.388336658,-0.036945894,0.42954132,0.445245653,-0.133580744,0.515866935,0.363158584,-0.060162224,0.415601879,0.534304202,-0.141344994,0.542460263,0.344875425,-0.222812071,0.437266439,0.607907712,-0.196050748,0.553614199,0.337032765,-0.25345552,0.440437824,0.634313524,-0.21547769,0.551223636,0.338928461,-0.270734251,0.445961297,0.628367722,-0.230992973,0.54800117,0.343822181,-0.236087158,0.447098434,0.620275497,-0.201719493,0.505619884,0.566102147,0.03112964,0.473180026,0.586097419,-0.03116399,0.533174992,0.667986631,0.091379501,0.458907485,0.70068711,-0.071564995,0.534526944,0.764790297,0.295376271,0.431370616,0.803342819,0.050304353,0.526176572,0.781026483,0.311544389,0.425021678,0.81529814,0.058508046,0.558843315,0.797177792,0.250565022,0.440492243,0.846949339,-0.028060647
224,14_25,100,0.504389644,0.328963459,-0.096527338,0.501641452,0.318315595,-0.084722564,0.501546979,0.318282634,-0.084750623,0.501348734,0.318335593,-0.084732242,0.499237359,0.318974227,-0.10349495,0.497227728,0.319339752,-0.103508979,0.494643718,0.319848448,-0.103560537,0.494016498,0.326002896,-0.015061757,0.483371675,0.328847945,-0.099699222,0.504176676,0.343621194,-0.068724103,0.500995457,0.344809473,-0.093149416,0.511191189,0.388676941,0.041327074,0.462548882,0.403057337,-0.111819752,0.533375323,0.445700139,-0.017111396,0.461108625,0.490648568,-0.189047515,0.555568874,0.44895035,-0.205454022,0.504650295,0.475439668,-0.230375737,0.562296569,0.443868369,-0.24713397,0.515521228,0.474370271,-0.257478148,0.560687602,0.438874662,-0.253505677,0.516142905,0.460843951,-0.252891362,0.557966888,0.440746307,-0.216180325,0.513795853,0.458985329,-0.227270186,0.511139154,0.571482301,0.042803243,0.476874381,0.575672567,-0.042808343,0.527209461,0.672249675,0.110253997,0.458806992,0.690344989,-0.057243083,0.527112424,0.78110069,0.228389651,0.431100935,0.803159416,0.002199975,0.520582914,0.804415584,0.236028865,0.426637232,0.817824066,0.004529566,0.556647837,0.801283419,0.180330887,0.43958205,0.846250117,-0.076945461
225,14_25,110,0.517426252,0.321396202,-0.09705469,0.515442908,0.309837639,-0.083001442,0.515709043,0.309663653,-0.083023697,0.515862823,0.309498101,-0.083012693,0.512332261,0.310058326,-0.09979669,0.510182798,0.310031712,-0.099797517,0.507768929,0.310000747,-0.099829435,0.509631991,0.314691395,-0.004985014,0.498021066,0.315647632,-0.080097288,0.516129851,0.334441245,-0.066824116,0.512259245,0.335513651,-0.088596739,0.523945212,0.390189499,0.062236033,0.474371344,0.381685019,-0.104345568,0.542338371,0.46527037,0.004112246,0.482708097,0.459720761,-0.177436873,0.561632037,0.432959586,-0.149150103,0.51821512,0.413968861,-0.218890771,0.568357527,0.417461962,-0.17671518,0.526216328,0.400683612,-0.240930855,0.567194939,0.407148719,-0.17872712,0.526170015,0.391046554,-0.239130214,0.56477952,0.409640163,-0.155392274,0.524197459,0.396007299,-0.217606336,0.514698923,0.564550519,0.051347852,0.483115971,0.564158142,-0.051360089,0.520670235,0.670366347,0.118518621,0.470102876,0.679194272,-0.074097469,0.527457416,0.783626556,0.224457264,0.451089025,0.798460305,-0.030885313,0.519205451,0.80649817,0.231079578,0.44539848,0.813234031,-0.031172542,0.559062898,0.805977702,0.173689812,0.465950131,0.84284246,-0.119298115
226,14_25,120,0.493395746,0.321516514,-0.132048503,0.491485626,0.310390592,-0.118005112,0.491633892,0.310310721,-0.118027009,0.491680056,0.310329556,-0.118018873,0.4883596,0.310640424,-0.13578698,0.486154437,0.310558647,-0.135789424,0.483528167,0.310517401,-0.135818049,0.484648228,0.316596657,-0.035695311,0.471895754,0.317397565,-0.115825385,0.492624223,0.335488707,-0.099550389,0.489110559,0.336329371,-0.122669585,0.498285681,0.390297234,0.035620894,0.448681325,0.391933769,-0.126467392,0.520925701,0.46327129,-0.01178713,0.463530481,0.470518649,-0.198806927,0.539180219,0.426958412,-0.169218227,0.491276532,0.410406768,-0.248681843,0.54531455,0.41447717,-0.197626382,0.496336251,0.395415366,-0.271404535,0.54442662,0.40593648,-0.200954735,0.496324003,0.385202944,-0.270232171,0.541802347,0.408696413,-0.176275566,0.495664328,0.3910366,-0.247847125,0.500015259,0.568784416,0.045866933,0.466727257,0.572231531,-0.04586244,0.517166138,0.673864007,0.113099031,0.456893951,0.68397373,-0.053379826,0.527318716,0.774753034,0.249006197,0.45008108,0.802919269,0.014230906,0.519877613,0.795638621,0.259348899,0.446051478,0.818819463,0.016979057,0.557563663,0.798778176,0.200829074,0.465904325,0.846327126,-0.070006274
227,14_26,10,0.496569425,0.346896201,-0.056674242,0.492921531,0.335094094,-0.04823567,0.492443591,0.334952891,-0.048223652,0.491896719,0.334870428,-0.048259046,0.491566598,0.33591029,-0.069999538,0.49021998,0.336305797,-0.069997147,0.488720626,0.336860538,-0.070014,0.483385861,0.341252625,0.001869395,0.480227381,0.343748778,-0.095092177,0.494547248,0.360750169,-0.034620412,0.492890954,0.361652642,-0.062724635,0.472323865,0.404821575,0.089652643,0.473554134,0.41111359,-0.134517476,0.483352929,0.464567006,0.214676037,0.484936804,0.49046886,-0.199357644,0.505738914,0.423635155,0.294180363,0.515054286,0.434153855,-0.224076822,0.511499763,0.406094164,0.313155383,0.520800948,0.421333581,-0.24260734,0.508712411,0.402098835,0.304068029,0.516168416,0.413067698,-0.236466959,0.505847871,0.409597874,0.291863739,0.513792157,0.417580694,-0.220665857,0.472827375,0.587997317,0.067466348,0.489353448,0.591861486,-0.067490622,0.46163258,0.695724785,0.14610368,0.499818861,0.702853858,-0.013223714,0.445850372,0.803287506,0.231450111,0.508519351,0.830852926,0.04398584,0.437983811,0.826414108,0.238267869,0.500722945,0.856682479,0.048688564,0.468287587,0.811503947,0.216890275,0.538481057,0.857757449,0.007482133
